2025-01-30 22:33:25.450 | INFO     | utils.utils_logger:<module>:38 - Logging to file: logs\project_log.log
2025-01-30 22:33:29.876 | INFO     | __main__:main:81 - Sent message 4 to topic 'buzzline_json' in 0.0030 sec: {'message': 'Data engineering is my passion.', 'author': 'Alice'}
2025-01-30 22:33:30.879 | INFO     | __main__:main:81 - Sent message 5 to topic 'buzzline_json' in 0.0000 sec: {'message': 'Distributed systems are fascinating.', 'author': 'Diana'}
2025-01-30 22:33:31.881 | INFO     | __main__:main:81 - Sent message 6 to topic 'buzzline_json' in 0.0000 sec: {'message': 'Buzz messages for everyone.', 'author': 'Alice'}
2025-01-30 22:33:32.884 | INFO     | __main__:main:81 - Sent message 7 to topic 'buzzline_json' in 0.0000 sec: {'message': 'Hello, Kafka world!', 'author': 'Diana'}
2025-01-30 22:33:33.888 | INFO     | __main__:main:81 - Sent message 8 to topic 'buzzline_json' in 0.0011 sec: {'message': 'This is a buzz message.', 'author': 'Eve'}
2025-01-30 22:33:34.893 | INFO     | __main__:main:81 - Sent message 9 to topic 'buzzline_json' in 0.0005 sec: {'message': 'JSON makes life easier.', 'author': 'Eve'}
2025-01-30 22:33:35.898 | INFO     | __main__:main:81 - Sent message 10 to topic 'buzzline_json' in 0.0010 sec: {'message': 'JSON makes life easier.', 'author': 'Alice'}
2025-01-30 22:33:35.899 | INFO     | __main__:main:86 - Processed 10 messages in 9.05 sec (1.11 msg/sec)
2025-01-30 22:33:36.901 | INFO     | __main__:main:81 - Sent message 11 to topic 'buzzline_json' in 0.0000 sec: {'message': 'Data engineering is my passion.', 'author': 'Diana'}
2025-01-30 22:33:37.904 | INFO     | __main__:main:81 - Sent message 12 to topic 'buzzline_json' in 0.0000 sec: {'message': 'JSON makes life easier.', 'author': 'Diana'}
2025-01-30 22:33:38.910 | INFO     | __main__:main:81 - Sent message 13 to topic 'buzzline_json' in 0.0000 sec: {'message': 'Kafka is awesome.', 'author': 'Charlie'}
2025-01-30 22:33:39.912 | INFO     | __main__:main:81 - Sent message 14 to topic 'buzzline_json' in 0.0000 sec: {'message': 'JSON makes life easier.', 'author': 'Bob'}
2025-01-30 22:33:40.914 | INFO     | __main__:main:81 - Sent message 15 to topic 'buzzline_json' in 0.0000 sec: {'message': 'I love Python!', 'author': 'Bob'}
2025-01-30 22:33:41.916 | INFO     | __main__:main:81 - Sent message 16 to topic 'buzzline_json' in 0.0000 sec: {'message': 'This is a buzz message.', 'author': 'Eve'}
2025-01-30 22:33:42.918 | INFO     | __main__:main:81 - Sent message 17 to topic 'buzzline_json' in 0.0000 sec: {'message': 'I love Python!', 'author': 'Eve'}
2025-01-30 22:33:43.925 | INFO     | __main__:main:81 - Sent message 18 to topic 'buzzline_json' in 0.0030 sec: {'message': 'Buzz messages for everyone.', 'author': 'Alice'}
2025-01-30 22:33:44.927 | INFO     | __main__:main:81 - Sent message 19 to topic 'buzzline_json' in 0.0000 sec: {'message': 'This is a buzz message.', 'author': 'Alice'}
2025-01-30 22:33:45.930 | INFO     | __main__:main:81 - Sent message 20 to topic 'buzzline_json' in 0.0025 sec: {'message': 'Data engineering is my passion.', 'author': 'Diana'}
2025-01-30 22:33:45.932 | INFO     | __main__:main:86 - Processed 20 messages in 19.08 sec (1.05 msg/sec)
2025-01-30 22:33:46.934 | INFO     | __main__:main:81 - Sent message 21 to topic 'buzzline_json' in 0.0000 sec: {'message': 'I love Python!', 'author': 'Eve'}
2025-01-30 22:33:47.936 | INFO     | __main__:main:81 - Sent message 22 to topic 'buzzline_json' in 0.0000 sec: {'message': 'JSON makes life easier.', 'author': 'Charlie'}
2025-01-30 22:33:48.938 | INFO     | __main__:main:81 - Sent message 23 to topic 'buzzline_json' in 0.0000 sec: {'message': 'Have a great day!', 'author': 'Bob'}
2025-01-30 22:33:49.942 | INFO     | __main__:main:81 - Sent message 24 to topic 'buzzline_json' in 0.0005 sec: {'message': 'Data engineering is my passion.', 'author': 'Alice'}
2025-01-30 22:33:50.948 | INFO     | __main__:main:81 - Sent message 25 to topic 'buzzline_json' in 0.0000 sec: {'message': 'Kafka is awesome.', 'author': 'Diana'}
2025-01-30 22:33:51.949 | INFO     | __main__:main:81 - Sent message 26 to topic 'buzzline_json' in 0.0000 sec: {'message': 'Kafka is awesome.', 'author': 'Diana'}
2025-01-30 22:33:52.952 | INFO     | __main__:main:81 - Sent message 27 to topic 'buzzline_json' in 0.0000 sec: {'message': 'Hello, Kafka world!', 'author': 'Bob'}
2025-01-30 22:33:53.953 | INFO     | __main__:main:81 - Sent message 28 to topic 'buzzline_json' in 0.0000 sec: {'message': 'Distributed systems are fascinating.', 'author': 'Diana'}
2025-01-30 22:33:54.955 | INFO     | __main__:main:81 - Sent message 29 to topic 'buzzline_json' in 0.0000 sec: {'message': 'I love Python!', 'author': 'Diana'}
2025-01-30 22:33:55.957 | INFO     | __main__:main:81 - Sent message 30 to topic 'buzzline_json' in 0.0010 sec: {'message': 'Have a great day!', 'author': 'Alice'}
2025-01-30 22:33:55.958 | INFO     | __main__:main:86 - Processed 30 messages in 29.11 sec (1.03 msg/sec)
2025-01-30 22:33:56.960 | INFO     | __main__:main:81 - Sent message 31 to topic 'buzzline_json' in 0.0000 sec: {'message': 'Hello, Kafka world!', 'author': 'Charlie'}
2025-01-30 22:33:57.963 | INFO     | __main__:main:81 - Sent message 32 to topic 'buzzline_json' in 0.0010 sec: {'message': 'JSON makes life easier.', 'author': 'Diana'}
2025-01-30 22:33:58.966 | INFO     | __main__:main:81 - Sent message 33 to topic 'buzzline_json' in 0.0010 sec: {'message': 'I love Python!', 'author': 'Bob'}
2025-01-30 22:33:59.967 | INFO     | __main__:main:81 - Sent message 34 to topic 'buzzline_json' in 0.0000 sec: {'message': 'Have a great day!', 'author': 'Diana'}
2025-01-30 22:34:00.969 | INFO     | __main__:main:81 - Sent message 35 to topic 'buzzline_json' in 0.0000 sec: {'message': 'Hello, Kafka world!', 'author': 'Alice'}
2025-01-30 22:34:01.971 | INFO     | __main__:main:81 - Sent message 36 to topic 'buzzline_json' in 0.0000 sec: {'message': 'JSON makes life easier.', 'author': 'Alice'}
2025-01-30 22:34:02.980 | INFO     | __main__:main:81 - Sent message 37 to topic 'buzzline_json' in 0.0000 sec: {'message': 'Buzz messages for everyone.', 'author': 'Charlie'}
2025-01-30 22:34:03.983 | INFO     | __main__:main:81 - Sent message 38 to topic 'buzzline_json' in 0.0000 sec: {'message': 'Buzz messages for everyone.', 'author': 'Bob'}
2025-01-30 22:34:04.985 | INFO     | __main__:main:81 - Sent message 39 to topic 'buzzline_json' in 0.0000 sec: {'message': 'Streaming data is fun.', 'author': 'Diana'}
2025-01-30 22:34:05.987 | INFO     | __main__:main:81 - Sent message 40 to topic 'buzzline_json' in 0.0000 sec: {'message': 'Have a great day!', 'author': 'Diana'}
2025-01-30 22:34:05.988 | INFO     | __main__:main:86 - Processed 40 messages in 39.14 sec (1.02 msg/sec)
2025-01-30 22:34:06.991 | INFO     | __main__:main:81 - Sent message 41 to topic 'buzzline_json' in 0.0015 sec: {'message': 'I love Python!', 'author': 'Alice'}
2025-01-30 22:34:07.996 | INFO     | __main__:main:81 - Sent message 42 to topic 'buzzline_json' in 0.0000 sec: {'message': 'Streaming data is fun.', 'author': 'Charlie'}
2025-01-30 22:34:09.011 | INFO     | __main__:main:81 - Sent message 43 to topic 'buzzline_json' in 0.0140 sec: {'message': 'Kafka is awesome.', 'author': 'Alice'}
2025-01-30 22:34:10.022 | INFO     | __main__:main:81 - Sent message 44 to topic 'buzzline_json' in 0.0000 sec: {'message': 'Kafka is awesome.', 'author': 'Diana'}
2025-01-30 22:34:11.026 | INFO     | __main__:main:81 - Sent message 45 to topic 'buzzline_json' in 0.0020 sec: {'message': 'Kafka is awesome.', 'author': 'Alice'}
2025-01-30 22:34:12.028 | INFO     | __main__:main:81 - Sent message 46 to topic 'buzzline_json' in 0.0000 sec: {'message': 'JSON makes life easier.', 'author': 'Bob'}
2025-01-30 22:34:13.031 | INFO     | __main__:main:81 - Sent message 47 to topic 'buzzline_json' in 0.0010 sec: {'message': 'This is a buzz message.', 'author': 'Bob'}
2025-01-30 22:34:14.033 | INFO     | __main__:main:81 - Sent message 48 to topic 'buzzline_json' in 0.0000 sec: {'message': 'Streaming data is fun.', 'author': 'Diana'}
2025-01-30 22:34:15.035 | INFO     | __main__:main:81 - Sent message 49 to topic 'buzzline_json' in 0.0000 sec: {'message': 'Have a great day!', 'author': 'Bob'}
2025-01-30 22:34:16.038 | INFO     | __main__:main:81 - Sent message 50 to topic 'buzzline_json' in 0.0005 sec: {'message': 'This is a buzz message.', 'author': 'Eve'}
2025-01-30 22:34:16.040 | INFO     | __main__:main:86 - Processed 50 messages in 49.19 sec (1.02 msg/sec)
2025-01-30 22:34:17.048 | INFO     | __main__:main:81 - Sent message 51 to topic 'buzzline_json' in 0.0000 sec: {'message': 'Hello, Kafka world!', 'author': 'Bob'}
2025-01-30 22:34:18.050 | INFO     | __main__:main:81 - Sent message 52 to topic 'buzzline_json' in 0.0005 sec: {'message': 'This is a buzz message.', 'author': 'Alice'}
2025-01-30 22:34:19.052 | INFO     | __main__:main:81 - Sent message 53 to topic 'buzzline_json' in 0.0006 sec: {'message': 'Streaming data is fun.', 'author': 'Eve'}
2025-01-30 22:34:20.055 | INFO     | __main__:main:81 - Sent message 54 to topic 'buzzline_json' in 0.0010 sec: {'message': 'Kafka is awesome.', 'author': 'Alice'}
2025-01-30 22:34:21.062 | INFO     | __main__:main:81 - Sent message 55 to topic 'buzzline_json' in 0.0010 sec: {'message': 'JSON makes life easier.', 'author': 'Bob'}
2025-01-30 22:34:22.064 | INFO     | __main__:main:81 - Sent message 56 to topic 'buzzline_json' in 0.0000 sec: {'message': 'This is a buzz message.', 'author': 'Charlie'}
2025-01-30 22:34:23.067 | INFO     | __main__:main:81 - Sent message 57 to topic 'buzzline_json' in 0.0010 sec: {'message': 'Have a great day!', 'author': 'Diana'}
2025-01-30 22:34:24.069 | INFO     | __main__:main:81 - Sent message 58 to topic 'buzzline_json' in 0.0000 sec: {'message': 'Distributed systems are fascinating.', 'author': 'Bob'}
2025-01-30 22:34:25.071 | INFO     | __main__:main:81 - Sent message 59 to topic 'buzzline_json' in 0.0000 sec: {'message': 'Kafka is awesome.', 'author': 'Alice'}
2025-01-30 22:34:26.072 | INFO     | __main__:main:81 - Sent message 60 to topic 'buzzline_json' in 0.0000 sec: {'message': 'Streaming data is fun.', 'author': 'Alice'}
2025-01-30 22:34:26.073 | INFO     | __main__:main:86 - Processed 60 messages in 59.22 sec (1.01 msg/sec)
2025-01-30 22:34:27.077 | INFO     | __main__:main:81 - Sent message 61 to topic 'buzzline_json' in 0.0000 sec: {'message': 'Have a great day!', 'author': 'Diana'}
2025-01-30 22:34:28.079 | INFO     | __main__:main:81 - Sent message 62 to topic 'buzzline_json' in 0.0000 sec: {'message': 'Streaming data is fun.', 'author': 'Alice'}
2025-01-30 22:34:29.081 | INFO     | __main__:main:81 - Sent message 63 to topic 'buzzline_json' in 0.0000 sec: {'message': 'This is a buzz message.', 'author': 'Diana'}
2025-01-30 22:34:30.083 | INFO     | __main__:main:81 - Sent message 64 to topic 'buzzline_json' in 0.0000 sec: {'message': 'Data engineering is my passion.', 'author': 'Bob'}
2025-01-30 22:34:31.085 | INFO     | __main__:main:81 - Sent message 65 to topic 'buzzline_json' in 0.0000 sec: {'message': 'Have a great day!', 'author': 'Diana'}
2025-01-30 22:34:32.088 | INFO     | __main__:main:81 - Sent message 66 to topic 'buzzline_json' in 0.0000 sec: {'message': 'Kafka is awesome.', 'author': 'Alice'}
2025-01-30 22:34:33.091 | INFO     | __main__:main:81 - Sent message 67 to topic 'buzzline_json' in 0.0000 sec: {'message': 'Kafka is awesome.', 'author': 'Eve'}
2025-01-30 22:34:34.095 | INFO     | __main__:main:81 - Sent message 68 to topic 'buzzline_json' in 0.0005 sec: {'message': 'Have a great day!', 'author': 'Diana'}
2025-01-30 22:34:35.098 | INFO     | __main__:main:81 - Sent message 69 to topic 'buzzline_json' in 0.0000 sec: {'message': 'Buzz messages for everyone.', 'author': 'Charlie'}
2025-01-30 22:34:36.100 | INFO     | __main__:main:81 - Sent message 70 to topic 'buzzline_json' in 0.0000 sec: {'message': 'This is a buzz message.', 'author': 'Charlie'}
2025-01-30 22:34:36.102 | INFO     | __main__:main:86 - Processed 70 messages in 69.25 sec (1.01 msg/sec)
2025-01-30 22:34:37.104 | INFO     | __main__:main:81 - Sent message 71 to topic 'buzzline_json' in 0.0000 sec: {'message': 'Streaming data is fun.', 'author': 'Alice'}
2025-01-30 22:34:38.107 | INFO     | __main__:main:81 - Sent message 72 to topic 'buzzline_json' in 0.0000 sec: {'message': 'Hello, Kafka world!', 'author': 'Diana'}
2025-01-30 22:34:39.113 | INFO     | __main__:main:81 - Sent message 73 to topic 'buzzline_json' in 0.0000 sec: {'message': 'Kafka is awesome.', 'author': 'Bob'}
2025-01-30 22:34:40.115 | INFO     | __main__:main:81 - Sent message 74 to topic 'buzzline_json' in 0.0000 sec: {'message': 'I love Python!', 'author': 'Eve'}
2025-01-30 22:34:41.117 | INFO     | __main__:main:81 - Sent message 75 to topic 'buzzline_json' in 0.0000 sec: {'message': 'JSON makes life easier.', 'author': 'Charlie'}
2025-01-30 22:34:42.118 | INFO     | __main__:main:81 - Sent message 76 to topic 'buzzline_json' in 0.0000 sec: {'message': 'I love Python!', 'author': 'Charlie'}
2025-01-30 22:34:43.120 | INFO     | __main__:main:81 - Sent message 77 to topic 'buzzline_json' in 0.0000 sec: {'message': 'I love Python!', 'author': 'Charlie'}
2025-01-30 22:34:44.122 | INFO     | __main__:main:81 - Sent message 78 to topic 'buzzline_json' in 0.0000 sec: {'message': 'I love Python!', 'author': 'Diana'}
2025-01-30 22:34:45.125 | INFO     | __main__:main:81 - Sent message 79 to topic 'buzzline_json' in 0.0000 sec: {'message': 'Streaming data is fun.', 'author': 'Diana'}
2025-01-30 22:34:46.130 | INFO     | __main__:main:81 - Sent message 80 to topic 'buzzline_json' in 0.0000 sec: {'message': 'Data engineering is my passion.', 'author': 'Eve'}
2025-01-30 22:34:46.131 | INFO     | __main__:main:86 - Processed 80 messages in 79.28 sec (1.01 msg/sec)
2025-01-30 22:34:47.133 | INFO     | __main__:main:81 - Sent message 81 to topic 'buzzline_json' in 0.0010 sec: {'message': 'Buzz messages for everyone.', 'author': 'Eve'}
2025-01-30 22:34:48.134 | INFO     | __main__:main:81 - Sent message 82 to topic 'buzzline_json' in 0.0000 sec: {'message': 'JSON makes life easier.', 'author': 'Eve'}
2025-01-30 22:34:49.137 | INFO     | __main__:main:81 - Sent message 83 to topic 'buzzline_json' in 0.0006 sec: {'message': 'Have a great day!', 'author': 'Alice'}
2025-01-30 22:34:50.139 | INFO     | __main__:main:81 - Sent message 84 to topic 'buzzline_json' in 0.0000 sec: {'message': 'I love Python!', 'author': 'Bob'}
2025-01-30 22:34:51.141 | INFO     | __main__:main:81 - Sent message 85 to topic 'buzzline_json' in 0.0000 sec: {'message': 'I love Python!', 'author': 'Bob'}
2025-01-30 22:34:52.149 | INFO     | __main__:main:81 - Sent message 86 to topic 'buzzline_json' in 0.0000 sec: {'message': 'This is a buzz message.', 'author': 'Eve'}
2025-01-30 22:34:53.151 | INFO     | __main__:main:81 - Sent message 87 to topic 'buzzline_json' in 0.0005 sec: {'message': 'This is a buzz message.', 'author': 'Alice'}
2025-01-30 22:34:54.153 | INFO     | __main__:main:81 - Sent message 88 to topic 'buzzline_json' in 0.0000 sec: {'message': 'Distributed systems are fascinating.', 'author': 'Diana'}
2025-01-30 22:34:55.154 | INFO     | __main__:main:81 - Sent message 89 to topic 'buzzline_json' in 0.0000 sec: {'message': 'Streaming data is fun.', 'author': 'Eve'}
2025-01-30 22:34:56.156 | INFO     | __main__:main:81 - Sent message 90 to topic 'buzzline_json' in 0.0000 sec: {'message': 'Have a great day!', 'author': 'Charlie'}
2025-01-30 22:34:56.157 | INFO     | __main__:main:86 - Processed 90 messages in 89.31 sec (1.01 msg/sec)
2025-01-30 22:34:57.158 | INFO     | __main__:main:81 - Sent message 91 to topic 'buzzline_json' in 0.0000 sec: {'message': 'JSON makes life easier.', 'author': 'Eve'}
2025-01-30 22:34:58.164 | INFO     | __main__:main:81 - Sent message 92 to topic 'buzzline_json' in 0.0010 sec: {'message': 'Buzz messages for everyone.', 'author': 'Diana'}
2025-01-30 22:34:59.168 | INFO     | __main__:main:81 - Sent message 93 to topic 'buzzline_json' in 0.0000 sec: {'message': 'This is a buzz message.', 'author': 'Charlie'}
2025-01-30 22:35:00.171 | INFO     | __main__:main:81 - Sent message 94 to topic 'buzzline_json' in 0.0000 sec: {'message': 'Distributed systems are fascinating.', 'author': 'Charlie'}
2025-01-30 22:35:01.173 | INFO     | __main__:main:81 - Sent message 95 to topic 'buzzline_json' in 0.0000 sec: {'message': 'Buzz messages for everyone.', 'author': 'Bob'}
2025-01-30 22:35:02.178 | INFO     | __main__:main:81 - Sent message 96 to topic 'buzzline_json' in 0.0000 sec: {'message': 'This is a buzz message.', 'author': 'Eve'}
2025-01-30 22:35:03.179 | INFO     | __main__:main:81 - Sent message 97 to topic 'buzzline_json' in 0.0000 sec: {'message': 'Data engineering is my passion.', 'author': 'Diana'}
2025-01-30 22:35:04.183 | INFO     | __main__:main:81 - Sent message 98 to topic 'buzzline_json' in 0.0000 sec: {'message': 'Data engineering is my passion.', 'author': 'Alice'}
2025-01-30 22:35:05.184 | INFO     | __main__:main:81 - Sent message 99 to topic 'buzzline_json' in 0.0000 sec: {'message': 'Buzz messages for everyone.', 'author': 'Diana'}
2025-01-30 22:35:06.186 | INFO     | __main__:main:81 - Sent message 100 to topic 'buzzline_json' in 0.0000 sec: {'message': 'JSON makes life easier.', 'author': 'Alice'}
2025-01-30 22:35:06.187 | INFO     | __main__:main:86 - Processed 100 messages in 99.34 sec (1.01 msg/sec)
2025-01-30 22:35:07.190 | INFO     | __main__:main:81 - Sent message 101 to topic 'buzzline_json' in 0.0000 sec: {'message': 'Data engineering is my passion.', 'author': 'Eve'}
2025-01-30 22:35:08.195 | INFO     | __main__:main:81 - Sent message 102 to topic 'buzzline_json' in 0.0021 sec: {'message': 'Distributed systems are fascinating.', 'author': 'Alice'}
2025-01-30 22:35:09.200 | INFO     | __main__:main:81 - Sent message 103 to topic 'buzzline_json' in 0.0000 sec: {'message': 'Have a great day!', 'author': 'Charlie'}
2025-01-30 22:35:10.202 | INFO     | __main__:main:81 - Sent message 104 to topic 'buzzline_json' in 0.0000 sec: {'message': 'Data engineering is my passion.', 'author': 'Alice'}
2025-01-30 22:35:11.204 | INFO     | __main__:main:81 - Sent message 105 to topic 'buzzline_json' in 0.0000 sec: {'message': 'Distributed systems are fascinating.', 'author': 'Diana'}
2025-01-30 22:35:12.206 | INFO     | __main__:main:81 - Sent message 106 to topic 'buzzline_json' in 0.0000 sec: {'message': 'Buzz messages for everyone.', 'author': 'Alice'}
2025-01-30 22:35:13.209 | INFO     | __main__:main:81 - Sent message 107 to topic 'buzzline_json' in 0.0005 sec: {'message': 'Hello, Kafka world!', 'author': 'Diana'}
2025-01-30 22:35:14.216 | INFO     | __main__:main:81 - Sent message 108 to topic 'buzzline_json' in 0.0000 sec: {'message': 'This is a buzz message.', 'author': 'Eve'}
2025-01-30 22:35:15.217 | INFO     | __main__:main:81 - Sent message 109 to topic 'buzzline_json' in 0.0000 sec: {'message': 'JSON makes life easier.', 'author': 'Eve'}
2025-01-30 22:35:16.220 | INFO     | __main__:main:81 - Sent message 110 to topic 'buzzline_json' in 0.0000 sec: {'message': 'JSON makes life easier.', 'author': 'Alice'}
2025-01-30 22:35:16.221 | INFO     | __main__:main:86 - Processed 110 messages in 109.37 sec (1.01 msg/sec)
2025-01-30 22:35:17.223 | INFO     | __main__:main:81 - Sent message 111 to topic 'buzzline_json' in 0.0006 sec: {'message': 'Data engineering is my passion.', 'author': 'Diana'}
2025-01-30 22:35:18.225 | INFO     | __main__:main:81 - Sent message 112 to topic 'buzzline_json' in 0.0000 sec: {'message': 'JSON makes life easier.', 'author': 'Diana'}
2025-01-30 22:35:19.229 | INFO     | __main__:main:81 - Sent message 113 to topic 'buzzline_json' in 0.0026 sec: {'message': 'Kafka is awesome.', 'author': 'Charlie'}
2025-01-30 22:35:20.231 | INFO     | __main__:main:81 - Sent message 114 to topic 'buzzline_json' in 0.0000 sec: {'message': 'JSON makes life easier.', 'author': 'Bob'}
2025-01-30 22:35:21.233 | INFO     | __main__:main:81 - Sent message 115 to topic 'buzzline_json' in 0.0000 sec: {'message': 'I love Python!', 'author': 'Bob'}
2025-01-30 22:35:22.235 | INFO     | __main__:main:81 - Sent message 116 to topic 'buzzline_json' in 0.0000 sec: {'message': 'This is a buzz message.', 'author': 'Eve'}
2025-01-30 22:35:23.237 | INFO     | __main__:main:81 - Sent message 117 to topic 'buzzline_json' in 0.0000 sec: {'message': 'I love Python!', 'author': 'Eve'}
2025-01-30 22:35:24.239 | INFO     | __main__:main:81 - Sent message 118 to topic 'buzzline_json' in 0.0000 sec: {'message': 'Buzz messages for everyone.', 'author': 'Alice'}
2025-01-30 22:35:25.242 | INFO     | __main__:main:81 - Sent message 119 to topic 'buzzline_json' in 0.0000 sec: {'message': 'This is a buzz message.', 'author': 'Alice'}
2025-01-30 22:35:26.247 | INFO     | __main__:main:81 - Sent message 120 to topic 'buzzline_json' in 0.0020 sec: {'message': 'Data engineering is my passion.', 'author': 'Diana'}
2025-01-30 22:35:26.249 | INFO     | __main__:main:86 - Processed 120 messages in 119.40 sec (1.01 msg/sec)
2025-01-30 22:35:27.251 | INFO     | __main__:main:81 - Sent message 121 to topic 'buzzline_json' in 0.0000 sec: {'message': 'I love Python!', 'author': 'Eve'}
2025-01-30 22:35:28.253 | INFO     | __main__:main:81 - Sent message 122 to topic 'buzzline_json' in 0.0016 sec: {'message': 'JSON makes life easier.', 'author': 'Charlie'}
2025-01-30 22:35:29.256 | INFO     | __main__:main:81 - Sent message 123 to topic 'buzzline_json' in 0.0006 sec: {'message': 'Have a great day!', 'author': 'Bob'}
2025-01-30 22:35:30.258 | INFO     | __main__:main:81 - Sent message 124 to topic 'buzzline_json' in 0.0000 sec: {'message': 'Data engineering is my passion.', 'author': 'Alice'}
2025-01-30 22:35:31.260 | INFO     | __main__:main:81 - Sent message 125 to topic 'buzzline_json' in 0.0000 sec: {'message': 'Kafka is awesome.', 'author': 'Diana'}
2025-01-30 22:35:32.268 | INFO     | __main__:main:81 - Sent message 126 to topic 'buzzline_json' in 0.0000 sec: {'message': 'Kafka is awesome.', 'author': 'Diana'}
2025-01-30 22:35:33.270 | INFO     | __main__:main:81 - Sent message 127 to topic 'buzzline_json' in 0.0000 sec: {'message': 'Hello, Kafka world!', 'author': 'Bob'}
2025-01-30 22:35:34.272 | INFO     | __main__:main:81 - Sent message 128 to topic 'buzzline_json' in 0.0000 sec: {'message': 'Distributed systems are fascinating.', 'author': 'Diana'}
2025-01-30 22:35:35.274 | INFO     | __main__:main:81 - Sent message 129 to topic 'buzzline_json' in 0.0000 sec: {'message': 'I love Python!', 'author': 'Diana'}
2025-01-30 22:35:36.276 | INFO     | __main__:main:81 - Sent message 130 to topic 'buzzline_json' in 0.0000 sec: {'message': 'Have a great day!', 'author': 'Alice'}
2025-01-30 22:35:36.280 | INFO     | __main__:main:86 - Processed 130 messages in 129.43 sec (1.00 msg/sec)
2025-01-30 22:35:37.281 | INFO     | __main__:main:81 - Sent message 131 to topic 'buzzline_json' in 0.0000 sec: {'message': 'Hello, Kafka world!', 'author': 'Charlie'}
2025-01-30 22:35:38.283 | INFO     | __main__:main:81 - Sent message 132 to topic 'buzzline_json' in 0.0000 sec: {'message': 'JSON makes life easier.', 'author': 'Diana'}
2025-01-30 22:35:39.286 | INFO     | __main__:main:81 - Sent message 133 to topic 'buzzline_json' in 0.0000 sec: {'message': 'I love Python!', 'author': 'Bob'}
2025-01-30 22:35:40.289 | INFO     | __main__:main:81 - Sent message 134 to topic 'buzzline_json' in 0.0000 sec: {'message': 'Have a great day!', 'author': 'Diana'}
2025-01-30 22:35:41.292 | INFO     | __main__:main:81 - Sent message 135 to topic 'buzzline_json' in 0.0005 sec: {'message': 'Hello, Kafka world!', 'author': 'Alice'}
2025-01-30 22:35:42.294 | INFO     | __main__:main:81 - Sent message 136 to topic 'buzzline_json' in 0.0000 sec: {'message': 'JSON makes life easier.', 'author': 'Alice'}
2025-01-30 22:35:43.299 | INFO     | __main__:main:81 - Sent message 137 to topic 'buzzline_json' in 0.0000 sec: {'message': 'Buzz messages for everyone.', 'author': 'Charlie'}
2025-01-30 22:35:44.302 | INFO     | __main__:main:81 - Sent message 138 to topic 'buzzline_json' in 0.0000 sec: {'message': 'Buzz messages for everyone.', 'author': 'Bob'}
2025-01-30 22:35:45.306 | INFO     | __main__:main:81 - Sent message 139 to topic 'buzzline_json' in 0.0020 sec: {'message': 'Streaming data is fun.', 'author': 'Diana'}
2025-01-30 22:35:46.308 | INFO     | __main__:main:81 - Sent message 140 to topic 'buzzline_json' in 0.0000 sec: {'message': 'Have a great day!', 'author': 'Diana'}
